python3 srcs/run_cli.py
> List of all isomorphic sets : 
   id  mult_bound      nb_molecules
27575  False                      2
27576  False                      1
27577  False                      1
27578  False                      2
27579  False                      1
27580  False                      2
27581  False                      1
27582  False                      1
27583  False                      2
27584  False                      3
27585  False                      1
27586  False                      1
27587  False                      2
27588  False                      1
27589  False                      1
27590  False                      1
27591  False                      1
27592  False                      1
27593  False                      1
27594  False                      1
27595  False                      1
27596  False                      1
27597  False                      1
27598  False                      1
27599  False                      1
27600  False                      1
27601  False                      1
27602  False                      2
27603  False                      1
27604  False                      2
27605  False                      4
27606  False                      1
27607  False                      1
27608  False                      1
27609  False                      2
27610  False                      1
27611  False                      2
27612  False                      2
27613  False                      1
27614  False                      1
27615  False                      3
27616  False                      1
27617  False                      2
27618  False                      1
27619  False                      1
27620  False                      1
27621  False                      2
27622  False                      2
27623  False                      1
27624  False                      2
27625  False                      2
27626  False                      1
27627  False                      2
27628  False                      1
27629  False                      2
27630  False                      2
27631  False                      2
27632  False                      2
27633  False                      2
27634  False                      1
27635  False                      1
27636  False                      2
27637  False                      3
27638  False                      1
27639  False                      1
27640  False                      1
27641  False                      2
27642  False                      2
27643  False                      2
27644  False                      1
27645  False                      1
27646  False                      1
27647  False                      1
27648  False                      1
27649  False                      1
27650  False                      1
27651  False                      1
27652  False                      1
27653  False                      1
27654  False                      1
27655  False                      1
27656  False                      1
27657  False                      1
27658  False                      1
27659  False                      1
27660  False                      1
27661  False                      1
27662  False                      1
27663  False                      1
27664  False                      1
27665  False                      1
27666  False                      1
27667  False                      1
27668  False                      1
27669  False                      1
27670  False                      1
27671  False                      1
27672  False                      1
27673  False                      1
27674  False                      1
27675  False                      1
27676  False                      1
27677  False                      1
27678  False                      1
27679  False                      1
27680  False                      1
27681  False                      1
27682  False                      1
27683  False                      1
27684  False                      1
27685  False                      1
27686  False                      1
27687  False                      1
27688  False                      1
27689  False                      1
27690  False                      1
27691  False                      1
27692  False                      2
27693  False                      1
27694  False                      1
27695  False                      1
27696  False                      2
27697  False                      1
27698  False                      2
27699  False                      1
27700  False                      1
27701  False                      1
27702  False                      3
27703  False                      1
27704  False                      1
27705  False                      2
27706  False                      1
27707  False                      1
27708  False                      1
27709  False                      1
27710  False                      1
27711  False                      1
27712  False                      1
27713  False                      1
27714  False                      2
27715  False                      2
27716  False                      1
27717  False                      2
27718  False                      1
27719  False                      1
27720  False                      2
27721  False                      2
27722  False                      2
27723  False                      2
27724  False                      1
27725  False                      1
27726  False                      1
27727  False                      1
27728  False                      1
27729  False                      1
27730  False                      1
27731  False                      1
27732  False                      2
27733  False                      2
27734  False                      2
27735  False                      1
27736  False                      1
27737  False                      1
27738  False                      1
27739  False                      1
27740  False                      1
27741  False                      1
27742  False                      1
27743  False                      1
27744  False                      1
27745  False                      1
27746  False                      2
27747  False                      2
27748  False                      1
27749  False                      2
27750  False                      1
27751  False                      1
27752  False                      1
27753  False                      1
27754  False                      2
27755  False                      1
27756  False                      1
27757  False                      2
27758  False                      3
27759  False                      1
27760  False                      2
27761  False                      5
27762  False                      2
27763  False                      1
27764  False                      3
27765  False                      1
27766  False                      1
27767  False                      1
27768  False                      1
27769  False                      2
27770  False                      1
27771  False                      1
27772  False                      1
27773  False                      1
27774  False                      2
27775  False                      2
27776  False                      2
27777  False                      1
27778  False                      2
27779  False                      1
27780  False                      1
27781  False                      1
27782  False                      2
27783  False                      2
27784  False                      2
27785  False                      2
27786  False                      1
27787  False                      1
27788  False                      1
27789  False                      1
27790  False                      2
27791  False                      2
27792  False                      1
27793  False                      1
27794  False                      1
27795  False                      3
27796  False                      1
27797  False                      1
27798  False                      1
27799  False                      1
27800  False                      1
27801  False                      2
27802  False                      2
27803  False                      1
27804  False                      1
27805  False                      2
27806  False                      2
27807  False                      4
27808  False                      4
27809  False                      1
27810  False                      1
27811  False                      2
27812  False                      1
27813  False                      2
27814  False                      1
27815  False                      1
27816  False                      1
27817  False                      1
27818  False                      1
27819  False                      2
27820  False                      1
27821  False                      1
27822  False                      1
27823  False                      1
27824  False                      1
27825  False                      2
27826  False                      1
27827  False                      1
27828  False                      1
27829  False                      1
27830  False                      1
27831  False                      1
27832  False                      1
27833  False                      1
27834  False                      1
27835  False                      1
27836  False                      1
27837  False                      1
27838  False                      1
27839  False                      1
27840  False                      1
27841  False                      1
27842  False                      1
27843  False                      1
27844  False                      1
27845  False                      4
27846  False                      2
27847  False                      2
27848  False                      1
27849  False                      1
27850  False                      1
27851  False                      1
27852  False                      1
27853  False                      2
27854  False                      4
27855  False                      2
27856  False                      2
27857  False                      2
27858  False                      1
27859  False                      1
27860  False                      2
27861  False                      2
27862  False                      1
27863  False                      1
27864  False                      2
27865  False                      1
27866  False                      1
27867  False                      1
27868  False                      1
27869  False                      1
27870  False                      1
27871  False                      1
27872  False                      1
27873  False                      1
27874  False                      1
27875  False                      1
27876  False                      2
27877  False                      1
27878  False                      1
27879  False                      1
27880  False                      2
27881  False                      1
27882  False                      1
27883  False                      1
27884  False                      1
27885  False                      2
27886  False                      1
27887  False                      2
27888  False                      1
27889  False                      1
27890  False                      1
27891  False                      1
27892  False                      3
27893  False                      2
27894  False                      1
27895  False                      1
27896  False                      1
27897  False                      1
27898  False                      1
27899  False                      2
27900  False                      1
27901  False                      1
27902  False                      1
27903  False                      1
27904  False                      1
27905  False                      1
27906  False                      1
27907  False                      2
27908  False                      1
27909  False                      1
27910  False                      1
27911  False                      1
27912  False                      1
27913  False                      1
27914  False                      1
27915  False                      1
27916  False                      1
27917  False                      1
27918  False                      1
27919  False                      1
27920  False                      1
27921  False                      1
27922  False                      1
27923  False                      1
27924  False                      1
27925  False                      1
27926  False                      1
27927  False                      1
27928  False                      1
27929  False                      1
27930  False                      1
27931  False                      1
27932  False                      1
27933  False                      1
27934  False                      1
27935  False                      1
27936  False                      1
27937  False                      1
27938  False                      1
27939  False                      1
27940  False                      1
27941  False                      1
27942  False                      1
27943  False                      1
27944  False                      1
27945  False                      1
27946  False                      1
27947  False                      2
27948  False                      1
27949  False                      1
27950  False                      1
27951  False                      2
27952  False                      1
27953  False                      2
27954  False                      4
27955  False                      1
27956  False                      1
27957  False                      1
27958  False                      2
27959  False                      2
27960  False                      1
27961  False                      1
27962  False                      1
27963  False                      1
27964  False                      1
27965  False                      1
27966  False                      1
27967  False                      1
27968  False                      1
27969  False                      1
27970  False                      1
27971  False                      1
27972  False                      2
27973  False                      4
27974  False                      1
27975  False                      2
27976  False                      2
27977  False                      4
27978  False                      4
27979  False                      4
27980  False                      4
27981  False                      4
27982  False                      4
27983  False                      4
27984  False                      4
27985  False                      4
27986  False                      4
27987  False                      4
27988  False                      4
27989  False                      4
27990  False                      4
27991  False                      1
27992  False                      2
27993  False                      1
27994  False                      1
27995  False                      1
27996  False                      1
27997  False                      1
27998  False                      1
27999  False                      1
28000  False                      1
28001  False                      1
28002  False                      1
28003  False                      1
28004  False                      1
28005  False                      1
28006  False                      1
28007  False                      1
28008  False                      1
28009  False                      1
28010  False                      1
28011  False                      1
28012  False                      1
28013  False                      1
28014  False                      1
28015  False                      1
28016  False                      1
28017  False                      1
28018  False                      1
28019  False                      1
28020  False                      1
28021  False                      1
28022  False                      1
28023  False                      1
28024  False                      1
28025  False                      1
28026  False                      1
28027  False                      1
28028  False                      1
28029  False                      2
28030  False                      1
28031  False                      1
28032  False                      1
28033  False                      2
28034  False                      1
28035  False                      1
28036  False                      1
28037  False                      1
28038  False                      1
28039  False                      2
28040  False                      2
28041  False                      1
28042  False                      3
28043  False                      1
28044  False                      2
28045  False                      2
28046  False                      2
28047  False                      2
28048  False                      2
28049  False                      2
28050  False                      1
28051  False                      2
28052  False                      2
28053  False                      2
28054  False                      4
28055  False                      2
28056  False                      4
28057  False                      2
28058  False                      2
28059  False                      2
28060  False                      1
28061  False                      2
28062  False                      2
28063  False                      4
28064  False                      2
28065  False                      2
28066  False                      2
28067  False                      2
28068  False                      2
28069  False                      2
28070  False                      1
28071  False                      1
28072  False                      1
28073  False                      1
28074  False                      2
28075  False                      1
28076  False                      1
28077  False                      1
28078  False                      1
28079  False                      1
28080  False                      1
28081  False                      1
28082  False                      1
28083  False                      1
28084  False                      1
28085  False                      3
28086  False                      1
28087  False                      1
28088  False                      1
28089  False                      1
28090  False                      1
28091  False                      1
28092  False                      1
28093  False                      1
28094  False                      1
28095  False                      1
28096  False                      1
28097  False                      1
28098  False                      1
28099  False                      1
28100  False                      1
28101  False                      2
28102  False                      2
28103  False                      2
28104  False                      1
28105  False                      2
28106  False                      1
28107  False                      2
28108  False                      1
28109  False                      1
28110  False                      1
28111  False                      1
28112  False                      1
28113  False                      1
28114  False                      1
28115  False                      1
28116  False                      1
28117  False                      1
28118  False                      1
28119  False                      1
28120  False                      1
28121  False                      3
28122  False                      1
28123  False                      2
28124  False                      1
28125  False                      1
28126  False                      1
28127  False                      1
28128  False                      2
28129  False                      2
28130  False                      1
28131  False                      1
28132  False                      1
28133  False                      1
28134  False                      1
28135  False                      1
28136  False                      1
28137  False                      1
28138  False                      2
28139  False                      1
28140  False                      1
28141  False                      1
28142  False                      1
28143  False                      1
28144  False                      1
28145  False                      1
28146  False                      1
28147  False                      1
28148  False                      1
28149  False                      1
28150  False                      1
28151  False                      1
28152  False                      1
28153  False                      1
28154  False                      1
28155  False                      1
28156  False                      1
28157  False                      2
28158  False                      1
28159  False                      1
28160  False                      1
28161  False                      1
28162  False                      1
28163  False                      1
28164  False                      1
28165  False                      1
28166  False                      1
28167  False                      1
28168  False                      1
28169  False                      1
28170  False                      1
28171  False                      1
28172  False                      1
28173  False                      1
28174  False                      1
28175  False                      1
28176  False                      1
28177  False                      1
28178  False                      1
28179  False                      1
28180  False                      2
28181  False                      1
28182  False                      1
28183  False                      1
28184  False                      1
28185  False                      1
28186  False                      2
28187  False                      1
28188  False                      1
28189  False                      1
28190  False                      1
28191  False                      1
28192  False                      1
28193  False                      1
28194  False                      1
28195  False                      1
28196  False                      1
28197  False                      1
28198  False                      1
28199  False                      1
28200  False                      1
28201  False                      1
28202  False                      1
28203  False                      1
28204  False                      1
28205  False                      1
28206  False                      1
28207  False                      1
28208  False                      1
28209  False                      1
28210  False                      1
28211  False                      1
28212  False                      1
28213  False                      1
28214  False                      1
28215  False                      1
28216  False                      1
28217  False                      1
28218  False                      1
28219  False                      1
28220  False                      1
28221  False                      2
28222  False                      1
28223  False                      1
28224  False                      1
28225  False                      1
28226  False                      1
28227  False                      1
28228  False                      1
28229  False                      1
28230  False                      1
28231  False                      1
28232  False                      1
28233  False                      2
28234  False                      1
28235  False                      1
28236  False                      1
28237  False                      1
28238  False                      1
28239  False                      1
28240  False                      1
28241  False                      1
28242  False                      1
28243  False                      2
28244  False                      1
28245  False                      1
28246  False                      1
28247  False                      1
28248  False                      1
28249  False                      1
28250  False                      2
28251  False                      2
28252  False                      1
28253  False                      1
28254  False                      1
28255  False                      2
28256  False                      1
28257  False                      1
28258  False                      1
28259  False                      1
28260  False                      3
28261  False                      2
28262  False                      1
28263  False                      1
28264  False                      1
28265  False                      1
28266  False                      1
28267  False                      1
28268  False                      1
28269  False                      1
28270  False                      1
28271  False                      1
28272  False                      1
28273  False                      1
28274  False                      1
28275  False                      1
28276  False                      1
28277  False                      1
28278  False                      1
28279  False                      1
28280  False                      1
28281  False                      1
28282  False                      1
28283  False                      1
28284  False                      1
28285  False                      1
28286  False                      1
28287  False                      1
28288  False                      1
28289  False                      1
28290  False                      4
28291  False                      1
28292  False                      1
28293  False                      1
28294  False                      1
28295  False                      1
28296  False                      1
28297  False                      1
28298  False                      1
28299  False                      1
28300  False                      1
28301  False                      1
28302  False                      1
28303  False                      1
28304  False                      1
28305  False                      1
28306  False                      1
28307  False                      1
28308  False                      1
28309  False                      1
28310  False                      1
28311  False                      1
28312  False                      1
28313  False                      1
28314  False                      1
28315  False                      1
28316  False                      1
28317  False                      1
28318  False                      1
28319  False                      1
28320  False                      1
28321  False                      1
28322  False                      1
28323  False                      1
28324  False                      1
28325  False                      1
28326  False                      1
28327  False                      1
28328  False                      1
28329  False                      1
28330  False                      1
28331  False                      3
28332  False                      1
28333  False                      1
28334  False                      1
28335  False                      2
28336  False                      1
28337  False                      2
28338  False                      1
28339  False                      1
28340  False                      2
28341  False                      1
28342  False                      1
28343  False                      1
28344  False                      2
28345  False                      1
28346  False                      1
28347  False                      1
28348  False                      1
28349  False                      1
28350  False                      1
28351  False                      1
28352  False                      1
28353  False                      1
28354  False                      1
28355  False                      1
28356  False                      1
28357  False                      1
28358  False                      1
28359  False                      1
28360  False                      1
28361  False                      2
28362  False                      1
28363  False                      1
28364  False                      2
28365  False                      1
28366  False                      1
28367  False                      1
28368  False                      1
28369  False                      1
28370  False                      1
28371  False                      2
28372  False                      1
28373  False                      6
28374  False                      1
28375  False                      1
28376  False                      1
28377  False                      1
28378  False                      3
28379  False                      1
28380  False                      1
28381  False                      1
28382  False                      1
28383  False                      1
28384  False                      1
28385  False                      1
28386  False                      1
28387  False                      1
28388  False                      2
28389  False                      1
28390  False                      1
28391  False                      1
28392  False                      1
28393  False                      1
28394  False                      2
28395  False                      2
28396  False                      2
28397  False                      2
28398  False                      1
28399  False                      1
28400  False                      1
28401  False                      1
28402  False                      1
28403  False                      1
28404  False                      1
28405  False                      1
28406  False                      1
28407  False                      1
28408  False                      1
28409  False                      1
28410  False                      1
28411  False                      1
28412  False                      1
28413  False                      1
28414  False                      1
28415  False                      1
28416  False                      1
28417  False                      1
28418  False                      1
28419  False                      1
28420  False                      1
28421  False                      1
28422  False                      1
28423  False                      2
28424  False                      1
28425  False                      2
28426  False                      1
28427  False                      1
28428  False                      1
28429  False                      1
28430  False                      1
28431  False                      2
28432  False                      1
28433  False                      1
28434  False                      1
28435  False                      1
28436  False                      1
28437  False                      1
28438  False                      1
28439  False                      1
28440  False                      1
28441  False                      1
28442  False                      1
28443  False                      1
28444  False                      1
28445  False                      1
28446  False                      1
28447  False                      2
28448  False                      2
28449  False                      1
28450  False                      1
28451  False                      1
28452  False                      1
28453  False                      1
28454  False                      1
28455  False                      2
28456  False                      1
28457  False                      1
28458  False                      1
28459  False                      2
28460  False                      1
28461  False                      1
28462  False                      1
28463  False                      3
28464  False                      3
28465  False                      3
28466  False                      1
28467  False                      1
28468  False                      2
28469  False                      1
28470  False                      2
28471  False                      1
28472  False                      1
28473  False                      1
28474  False                      1
28475  False                      2
28476  False                      2
28477  False                      1
28478  False                      1
28479  False                      1
28480  False                      1
28481  False                      1
28482  False                      1
28483  False                      1
28484  False                      2
28485  False                      1
28486  False                      1
28487  False                      1
28488  False                      1
28489  False                      1
28490  False                      1
28491  False                      1
28492  False                      1
28493  False                      1
28494  False                      1
28495  False                      1
28496  False                      1
28497  False                      1
28498  False                      1
28499  False                      1
28500  False                      1
28501  False                      1
28502  False                      1
28503  False                      1
28504  False                      1
28505  False                      1
28506  False                      2
28507  False                      1
28508  False                      1
28509  False                      1
28510  False                      1
28511  False                      1
28512  False                      1
28513  False                      1
28514  False                      1
28515  False                      1
28516  False                      1
28517  False                      1
28518  False                      1
28519  False                      1
28520  False                      1
28521  False                      1
28522  False                      1
28523  False                      1
28524  False                      1
28525  False                      1
28526  False                      1
28527  False                      1
28528  False                      1
28529  False                      1
28530  False                      1
28531  False                      1
28532  False                      2
28533  False                      1
28534  False                      1
28535  False                      2
28536  False                      1
28537  False                      1
28538  False                      1
28539  False                      1
28540  False                      1
28541  False                      1
28542  False                      1
28543  False                      1
28544  False                      1
28545  False                      1
28546  False                      1
28547  False                      1
28548  False                      1
28549  False                      1
28550  False                      1
28551  False                      1
28552  False                      1
28553  False                      1
28554  False                      1
28555  False                      1
28556  False                      1
28557  False                      1
28558  False                      1
28559  False                      1
28560  False                      1
28561  False                      1
28562  False                      1
28563  False                      1
28564  False                      1
28565  False                      1
28566  False                      1
28567  False                      1
28568  False                      1
28569  False                      1
28570  False                      1
28571  False                      1
28572  False                      2
28573  False                      1
28574  False                      1
28575  False                      1
28576  False                      1
28577  False                      1
28578  False                      1
28579  False                      1
28580  False                      1
28581  False                      1
28582  False                      1
28583  False                      1
28584  False                      1
28585  False                      1
28586  False                      1
28587  False                      1
28588  False                      1
28589  False                      1
28590  False                      1
28591  False                      1
28592  False                      1
28593  False                      1
28594  False                      1
28595  False                      1
28596  False                      1
28597  False                      1
28598  False                      1
28599  False                      2
28600  False                      1
28601  False                      1
28602  False                      1
28603  False                      2
28604  False                      1
28605  False                      1
28606  False                      1
28607  False                      1
28608  False                      1
28609  False                      1
28610  False                      1
28611  False                      2
28612  False                      1
28613  False                      1
28614  False                      1
28615  False                      2
28616  False                      2
28617  False                      1
28618  False                      1
28619  False                      1
28620  False                      1
28621  False                      1
28622  False                      1
28623  False                      1
28624  False                      1
28625  False                      1
28626  False                      1
28627  False                      3
28628  False                      4
28629  False                      2
28630  False                      4
28631  False                      1
28632  False                      2
28633  False                      1
28634  False                      2
28635  False                      1
28636  False                      1
28637  False                      2
28638  False                      2
28639  False                      2
28640  False                      2
28641  False                      2
28642  False                      2
28643  False                      2
28644  False                      2
28645  False                      2
28646  False                      1
28647  False                      1
28648  False                      1
28649  False                      1
28650  False                      1
28651  False                      1
28652  False                      1
28653  False                      1
28654  False                      1
28655  False                      1
28656  False                      2
28657  False                      1
28658  False                      1
28659  False                      1
28660  False                      1
28661  False                      1
28662  False                      1
28663  False                      1
28664  False                      1
28665  False                      1
28666  False                      1
28667  False                      2
28668  False                      2
28669  False                      1
28670  False                      6
28671  False                      2
28672  False                      4
28673  False                      1
28674  False                      1
28675  False                      1
28676  False                      1
28677  False                      1
28678  False                      1
28679  False                      2
28680  False                      1
28681  False                      1
28682  False                      1
28683  False                      1
28684  False                      1
28685  False                      2
28686  False                      2
28687  False                      1
28688  False                      2
28689  False                      2
28690  False                      1
28691  False                      1
28692  False                      1
28693  False                      1
28694  False                      2
28695  False                      1
28696  False                      1
28697  False                      1
28698  False                      1
28699  False                      1
28700  False                      1
28701  False                      1
28702  False                      2
28703  False                      2
28704  False                      1
28705  False                      2
28706  False                      1
28707  False                      3
28708  False                      1
28709  False                      2
28710  False                      1
28711  False                      2
28712  False                      2
28713  False                      2
28714  False                      2
28715  False                      1
28716  False                      2
28717  False                      1
28718  False                      1
28719  False                      1
28720  False                      1
28721  False                      1
28722  False                      2
28723  False                      2
28724  False                      1
28725  False                      1
28726  False                      1
28727  False                      1
28728  False                      1
28729  False                      1
28730  False                      1
28731  False                      1
28732  False                      1
28733  False                      1
28734  False                      1
28735  False                      1
28736  False                      1
28737  False                      1
28738  False                      1
28739  False                      1
28740  False                      1
28741  False                      1
28742  False                      1
28743  False                      1
28744  False                      1
28745  False                      2
28746  False                      2
28747  False                      1
28748  False                      1
28749  False                      1
28750  False                      2
28751  False                      3
28752  False                      1
28753  False                      1
28754  False                      1
28755  False                      1
28756  False                      1
28757  False                      1
28758  False                      1
28759  False                      1
28760  False                      2
28761  False                      1
28762  False                      1
28763  False                      1
28764  False                      1
28765  False                      1
28766  False                      1
28767  False                      1
28768  False                      1
28769  False                      1
28770  False                      1
28771  False                      1
28772  False                      1
28773  False                      2
28774  False                      1
28775  False                      2
28776  False                      2
28777  False                      1
28778  False                      1
28779  False                      1
28780  False                      1
28781  False                      2
28782  False                      3
28783  False                      1
28784  False                      3
28785  False                      2
28786  False                      2
28787  False                      1
28788  False                      1
28789  False                      1
28790  False                      1
28791  False                      1
28792  False                      2
28793  False                      2
28794  False                      2
28795  False                      1
28796  False                      2
28797  False                      1
28798  False                      1
28799  False                      1
28800  False                      2
28801  False                      2
28802  False                      1
28803  False                      1
28804  False                      1
28805  False                      1
28806  False                      1
28807  False                      1
28808  False                      1
28809  False                      1
28810  False                      1
28811  False                      1
28812  False                      2
28813  False                      1
28814  False                      3
28815  False                      1
28816  False                      1
28817  False                      1
28818  False                      1
28819  False                      1
28820  False                      1
28821  False                      1
28822  False                      1
28823  False                      1
28824  False                      1
